时间,CPU占用(%),用户态(%),系统态(%),iowait(%),软中断(%),内存使用(%),内存可用(MB),swap使用(MB),load1,load5,load15,磁盘读(MB/s),磁盘写(MB/s),网络发送(MB/s),网络接收(MB/s)
2026-09-13 15:37:39,1.26,0.5,0.75,0.0,0.0,20.69,6094.2,0.0,0.21,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:40,1.01,0.25,0.75,0.0,0.0,20.69,6094.1,0.0,0.21,0.29,0.23,0.0,0.38,0.0,0.01
2026-09-13 15:37:41,1.75,0.5,1.0,0.0,0.25,20.69,6094.8,0.0,0.21,0.29,0.23,0.0,0.01,0.0,0.0
2026-09-13 15:37:42,0.76,0.25,0.51,0.0,0.0,20.68,6095.0,0.0,0.21,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:43,2.01,1.51,0.5,0.25,0.0,20.68,6094.9,0.0,0.19,0.29,0.23,0.0,0.01,0.0,0.01
2026-09-13 15:37:44,1.25,0.5,0.75,0.0,0.0,20.69,6094.7,0.0,0.19,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:45,2.78,1.77,1.01,0.0,0.0,20.69,6094.2,0.0,0.19,0.29,0.23,0.0,0.0,0.0,0.02
2026-09-13 15:37:46,8.79,7.29,1.51,0.75,0.0,20.73,6091.2,0.0,0.19,0.29,0.23,0.0,0.03,0.0,0.01
2026-09-13 15:37:47,1.52,1.01,0.51,0.25,0.0,20.75,6089.8,0.0,0.19,0.29,0.23,0.25,0.0,0.0,0.01
2026-09-13 15:37:48,1.26,0.5,0.75,0.0,0.0,20.74,6090.5,0.0,0.18,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:49,1.5,0.75,0.75,0.0,0.0,20.74,6090.4,0.0,0.18,0.28,0.23,0.0,0.0,0.0,0.02
2026-09-13 15:37:50,1.5,0.5,0.75,0.0,0.25,20.74,6090.7,0.0,0.18,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:51,1.26,0.5,0.75,0.0,0.0,20.67,6096.1,0.0,0.18,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:52,1.01,0.25,0.76,0.25,0.0,20.67,6095.6,0.0,0.18,0.28,0.23,0.0,0.02,0.0,0.01
2026-09-13 15:37:53,1.25,0.5,0.75,0.25,0.0,20.67,6096.0,0.0,0.24,0.29,0.23,0.0,0.01,0.0,0.01
2026-09-13 15:37:54,1.26,0.5,0.76,1.01,0.0,20.66,6096.4,0.0,0.24,0.29,0.23,0.0,1.14,0.0,0.01
2026-09-13 15:37:55,1.25,0.5,0.75,0.0,0.0,20.66,6096.4,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:56,1.01,0.5,0.5,0.0,0.0,20.66,6096.5,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:37:57,2.5,1.0,1.25,0.25,0.25,20.69,6094.3,0.0,0.24,0.29,0.23,0.25,0.0,0.0,0.01
2026-09-13 15:37:58,1.26,0.76,0.5,0.25,0.0,20.7,6094.0,0.0,0.22,0.29,0.23,0.0,0.01,0.0,0.01
2026-09-13 15:37:59,1.01,0.5,0.5,0.0,0.0,20.7,6094.0,0.0,0.22,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:00,0.76,0.25,0.5,0.0,0.0,20.7,6094.0,0.0,0.22,0.29,0.23,0.0,0.0,0.0,0.0
2026-09-13 15:38:01,10.3,8.54,1.76,0.75,0.0,20.68,6095.1,0.0,0.22,0.29,0.23,0.0,0.03,0.01,0.01
2026-09-13 15:38:02,2.26,1.26,0.75,0.0,0.25,20.71,6093.1,0.0,0.22,0.29,0.23,0.0,0.0,0.0,0.0
2026-09-13 15:38:03,1.5,0.5,1.0,0.0,0.0,20.71,6093.1,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.02
2026-09-13 15:38:04,1.25,0.5,0.75,0.0,0.0,20.71,6092.7,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:05,1.26,0.5,0.75,0.0,0.0,20.72,6092.4,0.0,0.2,0.28,0.23,0.0,0.0,0.01,0.01
2026-09-13 15:38:06,1.25,0.5,0.75,0.0,0.0,20.67,6095.7,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.0
2026-09-13 15:38:07,2.26,1.26,1.01,0.75,0.0,20.75,6089.8,0.0,0.2,0.28,0.23,0.25,0.02,0.0,0.01
2026-09-13 15:38:08,1.5,0.5,0.75,0.0,0.25,20.75,6089.8,0.0,0.19,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:09,1.01,0.25,0.75,0.0,0.0,20.75,6089.8,0.0,0.19,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:10,1.26,0.5,0.75,0.0,0.0,20.75,6089.8,0.0,0.19,0.28,0.23,0.0,0.0,0.0,0.0
2026-09-13 15:38:11,1.01,0.25,0.75,0.0,0.0,20.74,6090.3,0.0,0.19,0.28,0.23,0.0,0.01,0.0,0.0
2026-09-13 15:38:12,1.25,0.5,0.75,0.0,0.0,20.73,6091.5,0.0,0.19,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:13,1.01,0.25,0.76,0.0,0.0,20.72,6092.2,0.0,0.17,0.27,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:38:14,0.76,0.25,0.5,0.0,0.0,20.72,6092.4,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:15,1.26,0.75,0.5,0.0,0.0,20.71,6092.6,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:16,10.55,8.54,1.76,1.01,0.25,20.65,6097.2,0.0,0.17,0.27,0.22,0.0,0.05,0.01,0.01
2026-09-13 15:38:17,2.02,1.01,1.01,0.51,0.0,20.69,6094.7,0.0,0.17,0.27,0.22,0.25,0.5,0.0,0.01
2026-09-13 15:38:18,1.25,0.5,0.75,2.76,0.0,20.69,6094.7,0.0,0.24,0.29,0.23,0.0,0.27,0.0,0.01
2026-09-13 15:38:19,1.26,0.5,0.5,0.0,0.25,20.69,6094.3,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:20,1.01,0.5,0.5,0.0,0.0,20.69,6094.6,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:21,1.26,0.76,0.5,0.0,0.0,20.63,6099.0,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:22,1.76,1.01,0.76,0.25,0.0,20.64,6098.6,0.0,0.24,0.29,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:23,1.5,0.5,1.0,0.0,0.0,20.63,6098.7,0.0,0.22,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:24,0.76,0.25,0.5,0.0,0.0,20.64,6098.6,0.0,0.22,0.28,0.23,0.0,0.01,0.0,0.01
2026-09-13 15:38:25,1.01,0.25,0.76,0.0,0.0,20.63,6098.7,0.0,0.22,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:26,1.01,0.5,0.5,0.0,0.0,20.63,6098.9,0.0,0.22,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:27,2.51,1.25,1.25,0.25,0.0,20.68,6095.3,0.0,0.22,0.28,0.23,0.25,0.0,0.0,0.01
2026-09-13 15:38:28,1.01,0.25,0.75,0.0,0.0,20.68,6095.2,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:29,1.01,0.25,0.5,0.0,0.25,20.67,6095.7,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.01
2026-09-13 15:38:30,1.26,0.5,0.75,0.0,0.0,20.67,6096.0,0.0,0.2,0.28,0.23,0.0,0.0,0.0,0.0
2026-09-13 15:38:31,10.55,8.79,1.76,0.25,0.0,20.75,6090.0,0.0,0.2,0.28,0.23,0.0,0.03,0.01,0.01
2026-09-13 15:38:32,0.76,0.25,0.5,1.26,0.0,20.74,6090.4,0.0,0.2,0.28,0.23,0.0,1.14,0.0,0.01
2026-09-13 15:38:33,1.25,0.5,0.75,0.25,0.0,20.75,6090.2,0.0,0.18,0.27,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:38:34,1.01,0.5,0.5,0.0,0.0,20.74,6090.2,0.0,0.18,0.27,0.22,0.0,0.0,0.0,0.02
2026-09-13 15:38:35,1.5,0.5,0.75,0.0,0.25,20.73,6091.4,0.0,0.18,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:36,1.26,0.75,0.5,0.0,0.0,20.59,6101.9,0.0,0.18,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:37,2.26,1.26,1.01,0.5,0.0,20.68,6095.0,0.0,0.18,0.27,0.22,0.25,0.01,0.0,0.01
2026-09-13 15:38:38,1.26,0.5,0.75,0.0,0.0,20.68,6095.0,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:39,1.26,0.5,0.75,0.0,0.0,20.68,6095.0,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:40,1.26,0.5,0.75,0.0,0.0,20.68,6095.0,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.0
2026-09-13 15:38:41,2.01,1.26,0.75,0.0,0.0,20.7,6093.7,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.0
2026-09-13 15:38:42,1.26,0.25,1.01,0.0,0.0,20.69,6094.3,0.0,0.17,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:43,1.25,0.25,0.75,0.0,0.25,20.69,6094.6,0.0,0.16,0.26,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:38:44,1.26,0.5,0.75,0.0,0.0,20.69,6094.6,0.0,0.16,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:45,0.76,0.25,0.5,0.0,0.0,20.69,6094.3,0.0,0.16,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:46,10.78,8.77,2.01,3.26,0.0,20.6,6101.5,0.0,0.16,0.26,0.22,0.0,0.53,0.01,0.01
2026-09-13 15:38:47,2.75,1.25,1.25,0.0,0.25,20.71,6093.2,0.0,0.16,0.26,0.22,0.25,0.06,0.0,0.01
2026-09-13 15:38:48,1.01,0.25,0.76,0.0,0.0,20.71,6093.2,0.0,0.14,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:49,1.01,0.25,0.76,0.0,0.0,20.71,6092.9,0.0,0.14,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:50,1.26,0.5,0.75,0.0,0.0,20.71,6092.9,0.0,0.14,0.26,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:38:51,1.5,0.5,0.75,0.0,0.25,20.66,6096.4,0.0,0.14,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:52,1.25,0.5,0.75,0.5,0.0,20.66,6096.4,0.0,0.14,0.26,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:38:53,0.76,0.0,0.76,0.0,0.0,20.66,6097.0,0.0,0.21,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:54,1.01,0.25,0.75,0.0,0.0,20.66,6097.0,0.0,0.21,0.27,0.22,0.0,0.02,0.0,0.01
2026-09-13 15:38:55,1.26,0.5,0.75,0.0,0.0,20.66,6097.0,0.0,0.21,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:56,0.76,0.25,0.5,0.0,0.0,20.67,6096.0,0.0,0.21,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:57,2.26,1.25,1.0,0.25,0.0,20.74,6090.9,0.0,0.21,0.27,0.22,0.25,0.0,0.0,0.01
2026-09-13 15:38:58,1.26,0.5,0.5,0.0,0.25,20.67,6096.1,0.0,0.2,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:38:59,1.5,0.5,1.0,0.0,0.0,20.66,6096.4,0.0,0.2,0.27,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:00,2.02,1.26,0.76,3.53,0.0,20.65,6097.5,0.0,0.2,0.27,0.22,0.0,0.01,0.0,0.0
2026-09-13 15:39:01,10.53,8.52,2.01,0.75,0.0,20.87,6080.6,0.0,0.2,0.27,0.22,0.0,0.02,0.01,0.01
2026-09-13 15:39:02,1.26,0.5,0.75,0.0,0.0,20.84,6082.5,0.0,0.2,0.27,0.22,0.0,0.0,0.0,0.0
2026-09-13 15:39:03,1.26,0.5,0.75,0.0,0.0,20.81,6085.0,0.0,0.18,0.26,0.22,0.0,0.0,0.0,0.02
2026-09-13 15:39:04,1.26,0.25,0.75,6.03,0.25,20.8,6085.9,0.0,0.18,0.26,0.22,0.0,2.33,0.0,0.01
2026-09-13 15:39:05,1.01,0.5,0.5,0.0,0.0,20.77,6088.2,0.0,0.18,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:06,1.01,0.5,0.5,2.02,0.0,20.71,6092.7,0.0,0.18,0.26,0.22,0.0,2.14,0.0,0.0
2026-09-13 15:39:07,2.01,1.01,1.01,1.76,0.0,20.77,6088.0,0.0,0.18,0.26,0.22,0.25,0.02,0.0,0.01
2026-09-13 15:39:08,1.26,0.75,0.5,0.0,0.0,20.76,6089.3,0.0,0.16,0.26,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:09,1.01,0.25,0.76,0.0,0.0,20.74,6090.8,0.0,0.16,0.26,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:10,1.26,0.5,0.75,0.0,0.0,20.72,6092.0,0.0,0.16,0.26,0.22,0.0,0.0,0.0,0.0
2026-09-13 15:39:11,0.76,0.25,0.5,0.0,0.0,20.7,6093.4,0.0,0.16,0.26,0.22,0.0,0.0,0.0,0.0
2026-09-13 15:39:12,1.01,0.5,0.5,1.01,0.0,20.69,6094.6,0.0,0.16,0.26,0.22,0.0,0.26,0.0,0.01
2026-09-13 15:39:13,1.26,0.5,0.75,0.0,0.0,20.67,6095.9,0.0,0.15,0.25,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:14,1.01,0.25,0.75,0.25,0.0,20.66,6096.5,0.0,0.15,0.25,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:15,1.26,0.5,0.75,0.0,0.0,20.66,6096.8,0.0,0.15,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:16,9.07,7.56,1.51,0.25,0.0,20.85,6081.8,0.0,0.15,0.25,0.22,0.0,0.02,0.0,0.01
2026-09-13 15:39:17,3.77,2.26,1.26,0.5,0.25,20.71,6092.5,0.0,0.15,0.25,0.22,0.25,0.01,0.0,0.01
2026-09-13 15:39:18,1.01,0.25,0.76,0.0,0.0,20.72,6092.3,0.0,0.14,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:19,2.02,1.51,0.5,0.25,0.0,20.72,6092.1,0.0,0.14,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:20,1.01,0.5,0.5,0.0,0.0,20.71,6092.9,0.0,0.14,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:21,1.01,0.5,0.5,0.5,0.0,20.66,6096.5,0.0,0.14,0.25,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:22,1.75,0.75,1.0,0.0,0.0,20.66,6097.0,0.0,0.14,0.25,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:23,1.01,0.5,0.5,0.0,0.0,20.65,6097.7,0.0,0.13,0.24,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:24,1.01,0.5,0.5,0.0,0.0,20.64,6098.0,0.0,0.13,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:25,1.01,0.5,0.5,0.0,0.0,20.64,6098.0,0.0,0.13,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:26,1.5,0.5,0.75,0.0,0.25,20.64,6098.0,0.0,0.13,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:27,2.02,1.26,0.76,0.0,0.0,20.7,6093.8,0.0,0.13,0.24,0.22,0.25,0.0,0.0,0.01
2026-09-13 15:39:28,1.25,0.25,1.0,0.5,0.0,20.7,6094.0,0.0,0.12,0.24,0.21,0.0,0.05,0.0,0.01
2026-09-13 15:39:29,1.26,0.75,0.5,0.0,0.0,20.7,6094.0,0.0,0.12,0.24,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:30,0.76,0.25,0.5,0.0,0.0,20.69,6094.5,0.0,0.12,0.24,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:39:31,6.02,4.76,1.25,0.0,0.0,20.73,6091.5,0.0,0.12,0.24,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:32,5.78,4.52,1.26,3.02,0.0,20.55,6104.8,0.0,0.12,0.24,0.21,0.0,0.02,0.0,0.01
2026-09-13 15:39:33,1.75,0.75,0.75,0.25,0.25,20.57,6104.0,0.0,0.11,0.23,0.21,0.0,0.02,0.0,0.01
2026-09-13 15:39:34,1.26,0.5,0.75,0.0,0.0,20.57,6103.7,0.0,0.11,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:35,1.01,0.25,0.76,0.25,0.0,20.57,6103.7,0.0,0.11,0.23,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:39:36,1.01,0.5,0.5,1.76,0.0,20.57,6103.8,0.0,0.11,0.23,0.21,0.0,1.76,0.0,0.01
2026-09-13 15:39:37,2.51,1.26,1.26,0.25,0.0,20.58,6102.5,0.0,0.11,0.23,0.21,0.25,0.0,0.0,0.01
2026-09-13 15:39:38,2.26,1.51,0.5,0.0,0.25,20.62,6100.0,0.0,0.18,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:39,1.26,0.5,0.75,0.0,0.0,20.62,6100.0,0.0,0.18,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:40,1.25,0.5,0.75,0.5,0.0,20.62,6100.0,0.0,0.18,0.25,0.22,0.0,0.01,0.0,0.01
2026-09-13 15:39:41,1.01,0.25,0.76,0.0,0.0,20.62,6099.8,0.0,0.18,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:42,1.01,0.25,0.5,0.0,0.25,20.62,6099.8,0.0,0.18,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:43,1.25,0.5,0.75,0.0,0.0,20.62,6100.0,0.0,0.16,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:44,1.01,0.25,0.75,0.0,0.0,20.61,6100.6,0.0,0.16,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:45,1.01,0.5,0.5,0.0,0.0,20.61,6100.5,0.0,0.16,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:46,2.25,1.0,1.0,0.0,0.25,20.64,6098.4,0.0,0.16,0.24,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:39:47,10.55,8.29,2.26,1.01,0.0,20.56,6104.4,0.0,0.16,0.24,0.22,0.0,0.03,0.0,0.01
2026-09-13 15:39:48,1.51,0.5,1.01,0.0,0.0,20.64,6098.5,0.0,0.15,0.24,0.21,0.25,0.0,0.0,0.01
2026-09-13 15:39:49,1.26,0.5,0.75,0.0,0.0,20.64,6098.5,0.0,0.15,0.24,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:50,1.75,0.75,0.75,0.0,0.25,20.64,6098.5,0.0,0.15,0.24,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:51,1.25,0.5,0.75,0.0,0.0,20.64,6098.5,0.0,0.15,0.24,0.21,0.0,0.0,0.0,0.02
2026-09-13 15:39:52,1.01,0.25,0.76,0.25,0.0,20.61,6100.4,0.0,0.15,0.24,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:39:53,1.25,0.5,0.75,0.0,0.0,20.62,6100.1,0.0,0.14,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:54,1.5,0.75,0.75,0.0,0.0,20.62,6100.1,0.0,0.14,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:55,1.25,0.25,0.75,0.25,0.25,20.62,6100.1,0.0,0.14,0.23,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:39:56,1.01,0.5,0.5,0.0,0.0,20.62,6100.1,0.0,0.14,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:39:57,3.01,2.01,1.0,0.25,0.0,20.65,6097.2,0.0,0.14,0.23,0.21,0.0,0.02,0.0,0.01
2026-09-13 15:39:58,1.51,0.76,0.76,0.0,0.0,20.69,6094.8,0.0,0.13,0.23,0.21,0.25,0.04,0.0,0.01
2026-09-13 15:39:59,1.26,0.5,0.76,0.0,0.0,20.69,6094.8,0.0,0.13,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:00,1.01,0.25,0.76,0.0,0.0,20.69,6094.8,0.0,0.13,0.23,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:01,1.5,0.5,0.75,0.5,0.25,20.69,6094.8,0.0,0.13,0.23,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:40:02,10.3,8.54,1.76,0.5,0.0,20.56,6104.3,0.0,0.13,0.23,0.21,0.0,0.02,0.01,0.01
2026-09-13 15:40:03,1.26,0.5,0.76,0.0,0.0,20.57,6103.8,0.0,0.12,0.23,0.21,0.0,0.0,0.0,0.02
2026-09-13 15:40:04,0.76,0.25,0.5,0.0,0.0,20.57,6103.8,0.0,0.12,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:05,1.75,0.75,0.75,0.0,0.25,20.57,6103.8,0.0,0.12,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:06,0.76,0.25,0.5,0.0,0.0,20.57,6103.8,0.0,0.12,0.23,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:07,1.76,1.01,0.75,0.75,0.0,20.53,6106.4,0.0,0.12,0.23,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:40:08,1.76,0.5,1.26,0.0,0.0,20.61,6100.6,0.0,0.11,0.22,0.21,0.25,0.0,0.0,0.01
2026-09-13 15:40:09,1.25,0.5,0.75,0.0,0.0,20.61,6100.6,0.0,0.11,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:10,1.01,0.5,0.5,0.0,0.0,20.61,6100.6,0.0,0.11,0.22,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:11,1.01,0.25,0.75,0.0,0.0,20.61,6100.8,0.0,0.11,0.22,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:12,1.26,0.5,0.75,0.0,0.0,20.6,6101.5,0.0,0.11,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:13,1.26,0.25,1.01,0.0,0.0,20.6,6101.5,0.0,0.1,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:14,1.01,0.5,0.5,0.0,0.0,20.6,6101.5,0.0,0.1,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:15,1.51,0.5,0.75,0.0,0.25,20.6,6101.5,0.0,0.1,0.22,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:40:16,2.02,1.26,0.76,1.51,0.0,20.62,6100.1,0.0,0.1,0.22,0.21,0.0,1.14,0.0,0.01
2026-09-13 15:40:17,11.28,9.27,2.01,1.75,0.0,20.61,6100.4,0.0,0.1,0.22,0.21,0.0,0.03,0.01,0.01
2026-09-13 15:40:18,1.52,0.76,0.76,0.0,0.0,20.74,6090.4,0.0,0.09,0.21,0.21,0.25,0.0,0.0,0.01
2026-09-13 15:40:19,1.26,0.25,0.75,0.0,0.25,20.74,6090.3,0.0,0.09,0.21,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:20,1.01,0.5,0.5,0.0,0.0,20.73,6091.5,0.0,0.09,0.21,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:21,1.26,0.5,0.75,0.25,0.0,20.71,6092.9,0.0,0.09,0.21,0.21,0.0,0.02,0.0,0.01
2026-09-13 15:40:22,1.26,0.5,0.75,0.0,0.0,20.58,6102.5,0.0,0.09,0.21,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:23,1.01,0.25,0.75,0.0,0.0,20.58,6102.7,0.0,0.08,0.21,0.2,0.0,0.0,0.0,0.01
2026-09-13 15:40:24,1.5,0.5,0.75,0.0,0.25,20.58,6103.2,0.0,0.08,0.21,0.2,0.0,0.0,0.0,0.01
2026-09-13 15:40:25,1.26,0.25,1.01,0.0,0.0,20.57,6103.6,0.0,0.08,0.21,0.2,0.0,0.0,0.0,0.01
2026-09-13 15:40:26,1.01,0.5,0.5,0.0,0.0,20.57,6103.7,0.0,0.08,0.21,0.2,0.0,0.0,0.0,0.01
2026-09-13 15:40:27,1.51,1.01,0.5,0.25,0.0,20.57,6103.4,0.0,0.08,0.21,0.2,0.0,0.0,0.0,0.01
2026-09-13 15:40:28,1.51,0.5,1.01,0.0,0.0,20.6,6101.2,0.0,0.16,0.22,0.21,0.25,0.0,0.0,0.01
2026-09-13 15:40:29,1.25,0.5,0.5,0.0,0.25,20.6,6101.3,0.0,0.16,0.22,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:40:30,1.25,0.5,0.75,0.0,0.0,20.6,6101.4,0.0,0.16,0.22,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:31,1.01,0.25,0.76,0.0,0.0,20.6,6101.6,0.0,0.16,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:32,10.55,8.79,1.76,0.75,0.0,20.54,6106.3,0.0,0.16,0.22,0.21,0.0,0.03,0.01,0.01
2026-09-13 15:40:33,1.5,0.5,0.75,0.0,0.25,20.54,6106.0,0.0,0.14,0.22,0.21,0.0,0.0,0.0,0.02
2026-09-13 15:40:34,1.26,0.5,0.75,0.0,0.0,20.54,6105.9,0.0,0.14,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:35,1.77,1.27,0.51,0.0,0.0,20.57,6103.6,0.0,0.14,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:36,1.25,0.5,0.75,0.25,0.0,20.57,6103.6,0.0,0.14,0.22,0.21,0.0,0.01,0.0,0.01
2026-09-13 15:40:37,1.75,0.75,0.75,0.25,0.25,20.57,6103.4,0.0,0.14,0.22,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:38,2.01,0.75,1.26,0.25,0.0,20.61,6100.6,0.0,0.21,0.23,0.21,0.25,0.01,0.0,0.01
2026-09-13 15:40:39,1.01,0.5,0.5,0.0,0.0,20.61,6100.6,0.0,0.21,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:40,0.76,0.25,0.5,0.0,0.0,20.61,6100.6,0.0,0.21,0.23,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:41,1.25,0.5,0.75,0.0,0.0,20.61,6100.6,0.0,0.21,0.23,0.21,0.0,0.0,0.0,0.0
2026-09-13 15:40:42,3.54,2.53,0.76,0.0,0.25,20.7,6093.8,0.0,0.21,0.23,0.21,0.0,0.0,0.0,0.01
2026-09-13 15:40:43,7.54,6.28,1.26,1.01,0.0,20.7,6093.8,0.0,0.28,0.25,0.22,0.0,0.03,0.0,0.01
2026-09-13 15:40:44,1.5,0.5,1.0,0.0,0.0,20.69,6094.7,0.0,0.28,0.25,0.22,0.0,0.0,0.0,0.01
2026-09-13 15:40:45,1.25,0.5,0.75,0.0,0.0,20.68,6095.4,0.0,0.28,0.25,0.22,0.0,0.0,0.0,0.01
