时间,CPU占用(%),用户态(%),系统态(%),iowait(%),软中断(%),内存使用(%),内存可用(MB),swap使用(MB),load1,load5,load15,磁盘读(MB/s),磁盘写(MB/s),网络发送(MB/s),网络接收(MB/s)
2026-09-13 15:04:35,1.26,0.25,1.01,0.0,0.0,14.69,6555.3,0.0,0.09,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:36,2.01,0.75,1.26,0.5,0.0,14.55,6566.3,0.0,0.09,0.15,0.07,0.0,0.01,0.0,0.01
2026-09-13 15:04:37,2.01,0.75,1.26,0.0,0.0,14.6,6562.0,0.0,0.08,0.15,0.07,0.25,0.0,0.0,0.01
2026-09-13 15:04:38,1.5,0.25,1.0,0.0,0.25,14.61,6561.4,0.0,0.08,0.15,0.07,0.0,0.0,0.0,0.0
2026-09-13 15:04:39,2.01,1.01,1.01,1.26,0.0,14.59,6563.4,0.0,0.08,0.15,0.07,0.0,0.01,0.0,0.01
2026-09-13 15:04:40,1.75,0.75,1.0,0.0,0.0,14.6,6562.5,0.0,0.08,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:41,2.52,1.51,1.01,0.0,0.0,14.6,6562.2,0.0,0.08,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:42,1.01,0.5,0.5,0.0,0.0,14.6,6562.2,0.0,0.07,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:43,1.75,0.75,1.0,0.0,0.0,14.6,6562.2,0.0,0.07,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:44,10.8,8.79,2.01,0.75,0.0,14.64,6559.1,0.0,0.07,0.15,0.07,0.0,0.03,0.0,0.01
2026-09-13 15:04:45,1.51,0.5,1.01,0.0,0.0,14.65,6558.2,0.0,0.07,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:46,1.51,0.5,1.01,0.0,0.0,14.65,6558.2,0.0,0.07,0.15,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:47,1.76,0.5,1.26,0.0,0.0,14.62,6560.6,0.0,0.07,0.14,0.07,0.25,0.0,0.0,0.01
2026-09-13 15:04:48,1.26,0.5,0.76,0.0,0.0,14.6,6562.6,0.0,0.07,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:49,1.77,0.76,1.01,0.0,0.0,14.57,6565.0,0.0,0.07,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:50,1.51,0.5,1.01,1.51,0.0,14.57,6564.3,0.0,0.07,0.14,0.07,0.0,0.9,0.0,0.01
2026-09-13 15:04:51,1.26,0.5,0.75,0.0,0.0,14.57,6564.7,0.0,0.07,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:52,1.5,0.5,0.75,0.0,0.25,14.58,6563.9,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:53,1.26,0.5,0.75,0.0,0.0,14.58,6564.1,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:54,0.76,0.25,0.5,0.25,0.0,14.58,6564.3,0.0,0.06,0.14,0.07,0.0,0.01,0.0,0.0
2026-09-13 15:04:55,1.51,0.5,1.01,0.0,0.0,14.57,6564.4,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:56,1.26,0.5,0.76,0.0,0.0,14.57,6564.4,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:57,1.76,0.76,1.01,0.0,0.0,14.63,6559.9,0.0,0.06,0.14,0.07,0.25,0.0,0.0,0.02
2026-09-13 15:04:58,1.75,0.5,1.0,0.0,0.25,14.64,6559.6,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:04:59,2.02,1.01,1.01,2.02,0.0,14.65,6558.2,0.0,0.06,0.14,0.07,0.0,0.01,0.0,0.0
2026-09-13 15:05:00,2.51,1.5,1.0,0.25,0.0,14.67,6557.4,0.0,0.06,0.14,0.07,0.0,0.01,0.0,0.01
2026-09-13 15:05:01,1.01,0.25,0.76,0.0,0.0,14.66,6557.4,0.0,0.06,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:02,1.26,0.5,0.75,0.0,0.0,14.67,6557.0,0.0,0.05,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:03,1.01,0.51,0.51,0.0,0.0,14.71,6554.2,0.0,0.05,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:04,1.26,0.25,1.01,0.0,0.0,14.7,6554.4,0.0,0.05,0.14,0.07,0.0,0.0,0.0,0.0
2026-09-13 15:05:05,1.51,0.5,1.01,0.0,0.0,14.7,6554.7,0.0,0.05,0.14,0.07,0.0,0.0,0.0,0.0
2026-09-13 15:05:06,1.51,0.5,0.75,0.0,0.25,14.7,6554.9,0.0,0.05,0.14,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:07,1.51,0.5,1.01,0.0,0.0,14.71,6554.2,0.0,0.05,0.13,0.07,0.25,0.0,0.0,0.01
2026-09-13 15:05:08,1.51,0.5,1.01,0.0,0.0,14.71,6554.0,0.0,0.05,0.13,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:09,1.51,0.76,0.76,0.25,0.0,14.73,6552.7,0.0,0.05,0.13,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:10,1.51,0.5,1.01,0.0,0.0,14.73,6552.6,0.0,0.05,0.13,0.07,0.0,0.0,0.0,0.0
2026-09-13 15:05:11,1.01,0.25,0.76,0.0,0.0,14.72,6553.3,0.0,0.05,0.13,0.07,0.0,0.0,0.0,0.01
2026-09-13 15:05:12,1.26,0.5,0.76,0.0,0.0,14.72,6553.2,0.0,0.04,0.13,0.06,0.0,0.0,0.0,0.01
2026-09-13 15:05:13,1.26,0.25,1.01,0.0,0.0,14.72,6553.3,0.0,0.04,0.13,0.06,0.0,0.01,0.01,0.01
2026-09-13 15:05:14,10.58,8.56,2.02,0.5,0.0,14.57,6564.7,0.0,0.04,0.13,0.06,0.0,0.03,0.01,0.01
2026-09-13 15:05:15,1.51,0.5,0.75,0.0,0.25,14.57,6564.6,0.0,0.04,0.13,0.06,0.0,0.01,0.0,0.01
2026-09-13 15:05:16,1.26,0.5,0.75,0.0,0.0,14.57,6564.6,0.0,0.04,0.13,0.06,0.0,0.0,0.0,0.01
2026-09-13 15:05:17,1.76,0.5,1.26,0.0,0.0,14.63,6560.2,0.0,0.04,0.13,0.06,0.25,0.0,0.0,0.01
2026-09-13 15:05:18,1.5,0.5,1.0,0.5,0.0,14.63,6559.7,0.0,0.04,0.13,0.06,0.0,0.05,0.0,0.01
2026-09-13 15:05:19,6.62,4.07,1.78,1.53,0.76,14.68,6556.5,0.0,0.04,0.13,0.06,0.08,5.28,0.11,5.23
2026-09-13 15:05:20,15.11,13.6,1.51,11.08,0.0,14.9,6539.1,0.0,0.04,0.13,0.06,2.61,6.58,0.0,0.01
2026-09-13 15:05:21,28.72,25.69,2.77,10.83,0.25,15.26,6512.0,0.0,0.04,0.13,0.06,9.21,21.22,0.01,0.01
2026-09-13 15:05:22,26.7,20.91,5.79,4.79,0.0,14.96,6535.1,0.0,0.12,0.14,0.07,7.15,2.01,0.0,0.01
2026-09-13 15:05:23,6.33,2.78,3.54,4.05,0.0,14.85,6543.3,0.0,0.12,0.14,0.07,22.2,0.01,0.18,0.02
2026-09-13 15:05:24,1.26,0.25,1.01,0.0,0.0,14.83,6544.5,0.0,0.12,0.14,0.07,0.0,0.0,0.0,0.0
2026-09-13 15:05:25,7.04,4.27,2.76,0.0,0.0,14.75,6550.7,0.0,0.12,0.14,0.07,0.0,0.0,0.0,0.02
2026-09-13 15:05:26,1.5,0.5,0.75,0.75,0.25,14.65,6558.5,0.0,0.12,0.14,0.07,0.0,0.01,0.0,0.01
2026-09-13 15:05:27,1.26,0.5,0.76,0.25,0.0,14.67,6557.3,0.0,0.27,0.18,0.08,0.25,0.27,0.0,0.01
2026-09-13 15:05:28,8.82,7.81,1.01,0.5,0.0,14.79,6547.9,0.0,0.27,0.18,0.08,0.14,0.01,0.01,0.01
2026-09-13 15:05:29,3.27,2.27,1.01,0.5,0.0,14.85,6543.0,0.0,0.27,0.18,0.08,0.0,0.02,0.0,0.01
2026-09-13 15:05:30,10.28,8.27,1.75,1.0,0.25,14.95,6535.2,0.0,0.27,0.18,0.08,0.0,0.02,0.0,0.01
2026-09-13 15:05:31,1.01,0.25,0.76,0.0,0.0,14.96,6534.9,0.0,0.27,0.18,0.08,0.0,0.01,0.0,0.01
2026-09-13 15:05:32,1.75,0.75,1.0,0.0,0.0,14.96,6534.9,0.0,0.25,0.17,0.08,0.0,0.01,0.0,0.01
2026-09-13 15:05:33,1.76,0.5,1.26,0.0,0.0,14.96,6534.7,0.0,0.25,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:34,1.51,0.5,1.01,0.5,0.0,14.97,6534.1,0.0,0.25,0.17,0.08,0.0,0.01,0.0,0.01
2026-09-13 15:05:35,1.51,0.75,0.75,0.0,0.0,14.97,6533.8,0.0,0.25,0.17,0.08,0.0,0.0,0.0,0.0
2026-09-13 15:05:36,11.08,8.82,2.27,0.5,0.0,14.85,6542.9,0.0,0.25,0.17,0.08,0.0,0.02,0.02,0.01
2026-09-13 15:05:37,2.26,1.01,1.26,0.0,0.0,14.95,6535.7,0.0,0.23,0.17,0.08,0.25,0.0,0.0,0.01
2026-09-13 15:05:38,2.02,1.26,0.76,0.25,0.0,14.96,6534.7,0.0,0.23,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:39,2.02,1.01,1.01,0.25,0.0,14.96,6534.7,0.0,0.23,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:40,1.5,0.75,0.75,0.0,0.0,14.97,6534.2,0.0,0.23,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:41,1.76,0.5,1.01,0.0,0.25,14.91,6538.9,0.0,0.23,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:42,1.26,0.5,0.75,0.25,0.0,14.92,6538.1,0.0,0.21,0.17,0.08,0.0,0.01,0.0,0.01
2026-09-13 15:05:43,1.26,0.25,1.01,0.0,0.0,14.93,6537.2,0.0,0.21,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:44,1.26,0.5,0.76,0.0,0.0,14.93,6536.9,0.0,0.21,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:45,1.26,0.51,0.76,0.0,0.0,14.94,6536.6,0.0,0.21,0.17,0.08,0.0,0.0,0.0,0.02
2026-09-13 15:05:46,1.75,0.5,1.25,0.0,0.0,14.94,6536.4,0.0,0.21,0.17,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:47,2.02,0.76,1.01,0.0,0.25,14.99,6532.5,0.0,0.19,0.16,0.08,0.25,0.0,0.0,0.01
2026-09-13 15:05:48,1.26,0.5,0.76,0.0,0.0,14.99,6532.0,0.0,0.19,0.16,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:49,1.76,0.76,1.01,0.25,0.0,15.0,6531.5,0.0,0.19,0.16,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:50,1.51,0.75,0.75,0.0,0.0,15.01,6531.1,0.0,0.19,0.16,0.08,0.0,0.0,0.0,0.01
2026-09-13 15:05:51,1.51,0.25,1.01,0.25,0.25,15.0,6531.4,0.0,0.19,0.16,0.08,0.0,3.36,0.0,0.01
2026-09-13 15:05:52,1.26,0.51,0.76,1.01,0.0,14.99,6532.2,0.0,0.34,0.19,0.09,0.0,1.56,0.0,0.01
2026-09-13 15:05:53,1.5,0.25,1.25,0.0,0.0,14.99,6532.2,0.0,0.34,0.19,0.09,0.0,0.09,0.0,0.01
2026-09-13 15:05:54,1.51,0.76,0.76,0.0,0.0,14.99,6532.2,0.0,0.34,0.19,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:05:55,1.26,0.25,1.01,0.0,0.0,15.0,6531.7,0.0,0.34,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:05:56,1.26,0.51,0.76,0.0,0.0,15.01,6531.0,0.0,0.34,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:05:57,2.77,1.51,1.26,0.5,0.0,14.96,6534.7,0.0,0.31,0.19,0.09,0.25,0.06,0.0,0.01
2026-09-13 15:05:58,1.51,0.5,1.01,0.25,0.0,14.97,6534.1,0.0,0.31,0.19,0.09,0.0,0.27,0.0,0.01
2026-09-13 15:05:59,2.01,1.0,1.0,0.25,0.0,14.98,6533.6,0.0,0.31,0.19,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:00,1.26,0.25,1.01,0.0,0.0,14.99,6532.6,0.0,0.31,0.19,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:01,1.5,0.5,1.0,0.0,0.0,15.0,6531.3,0.0,0.31,0.19,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:02,1.01,0.51,0.51,0.0,0.0,15.03,6529.4,0.0,0.28,0.19,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:03,2.01,0.75,1.25,0.0,0.0,15.03,6529.2,0.0,0.28,0.19,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:04,1.26,0.25,1.01,0.0,0.0,15.04,6528.6,0.0,0.28,0.19,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:05,1.75,0.5,1.25,0.0,0.0,15.04,6528.5,0.0,0.28,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:06,1.01,0.51,0.51,0.0,0.0,15.04,6528.4,0.0,0.28,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:07,2.26,0.75,1.5,0.0,0.0,15.09,6524.9,0.0,0.26,0.18,0.09,0.25,0.0,0.0,0.01
2026-09-13 15:06:08,1.5,0.5,0.75,0.0,0.25,15.09,6525.0,0.0,0.26,0.18,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:09,2.02,1.01,1.01,0.76,0.0,15.08,6525.4,0.0,0.26,0.18,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:10,1.01,0.5,0.5,0.0,0.0,15.07,6525.9,0.0,0.26,0.18,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:11,1.75,0.5,1.25,0.0,0.0,15.07,6526.1,0.0,0.26,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:12,1.26,0.5,0.76,0.0,0.0,15.07,6526.4,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:13,1.26,0.5,0.76,0.0,0.0,15.06,6526.8,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:14,1.75,0.75,1.0,0.0,0.0,15.06,6527.2,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:15,1.75,0.5,1.25,0.0,0.0,15.06,6527.1,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:16,2.51,1.76,0.75,0.25,0.0,15.06,6527.0,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:17,1.76,0.76,1.01,0.0,0.0,15.06,6527.4,0.0,0.22,0.18,0.09,0.25,0.0,0.0,0.01
2026-09-13 15:06:18,1.75,0.5,1.25,0.0,0.0,15.06,6527.4,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:19,1.52,0.76,0.76,0.0,0.0,15.06,6527.1,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:20,1.76,0.75,1.01,0.0,0.0,15.06,6527.1,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:21,1.26,0.25,0.75,0.0,0.25,15.06,6527.1,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:22,1.51,0.5,1.01,0.0,0.0,14.96,6534.6,0.0,0.2,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:23,1.75,0.75,1.0,0.0,0.0,14.87,6541.7,0.0,0.2,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:24,2.01,0.75,1.25,0.0,0.0,14.88,6540.7,0.0,0.2,0.17,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:06:25,10.35,8.59,1.77,0.76,0.0,14.73,6552.0,0.0,0.2,0.17,0.09,0.0,0.03,0.0,0.01
2026-09-13 15:06:26,1.75,0.5,1.25,0.0,0.0,14.64,6559.4,0.0,0.2,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:27,2.01,0.5,1.51,0.25,0.0,14.7,6554.6,0.0,0.18,0.17,0.09,0.25,0.88,0.0,0.01
2026-09-13 15:06:28,1.76,0.5,1.01,0.75,0.25,14.71,6554.1,0.0,0.18,0.17,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:29,2.01,1.01,1.01,0.25,0.0,14.72,6553.5,0.0,0.18,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:30,1.5,0.5,1.0,0.5,0.0,14.63,6560.1,0.0,0.18,0.17,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:31,1.51,0.5,1.01,0.0,0.0,14.64,6559.1,0.0,0.18,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:32,1.5,0.25,1.25,0.0,0.0,14.65,6558.8,0.0,0.17,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:33,2.01,0.75,1.26,0.0,0.0,14.66,6557.5,0.0,0.17,0.17,0.09,0.0,0.02,0.0,0.01
2026-09-13 15:06:34,12.09,10.08,2.02,0.76,0.0,14.9,6539.0,0.0,0.17,0.17,0.09,0.0,0.02,0.0,0.01
2026-09-13 15:06:35,2.77,1.51,1.26,0.25,0.0,14.9,6539.0,0.0,0.17,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:36,2.01,0.75,1.26,0.0,0.0,14.9,6539.3,0.0,0.17,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:37,2.27,1.01,1.01,0.0,0.25,14.88,6540.8,0.0,0.24,0.18,0.09,0.25,0.0,0.0,0.01
2026-09-13 15:06:38,2.02,0.76,1.26,1.01,0.0,14.79,6548.1,0.0,0.24,0.18,0.09,0.0,0.02,0.0,0.0
2026-09-13 15:06:39,2.01,1.01,1.01,0.25,0.0,14.81,6546.6,0.0,0.24,0.18,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:40,1.51,0.5,1.01,0.0,0.0,14.81,6546.1,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:41,1.75,0.5,1.25,0.0,0.0,14.81,6546.1,0.0,0.24,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:42,1.75,0.25,1.5,0.0,0.0,14.81,6546.1,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:43,1.26,0.5,0.76,0.0,0.0,14.82,6545.1,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:44,2.01,0.5,1.25,0.0,0.25,14.83,6544.8,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:45,1.26,0.76,0.5,0.0,0.0,14.84,6543.7,0.0,0.22,0.18,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:06:46,1.76,0.5,1.26,0.0,0.0,14.86,6542.6,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:47,1.76,0.76,1.01,0.0,0.0,14.92,6537.5,0.0,0.2,0.18,0.09,0.25,0.0,0.0,0.01
2026-09-13 15:06:48,1.76,0.5,1.26,0.0,0.0,14.92,6538.1,0.0,0.2,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:49,2.51,1.25,1.0,0.25,0.25,14.92,6537.9,0.0,0.2,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:50,1.76,0.75,1.01,0.0,0.0,14.92,6537.8,0.0,0.2,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:51,1.51,0.5,1.01,0.0,0.0,14.92,6537.5,0.0,0.2,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:52,2.01,0.75,1.25,0.0,0.0,14.94,6536.5,0.0,0.26,0.19,0.1,0.0,0.0,0.0,0.01
2026-09-13 15:06:53,1.51,0.5,1.01,0.0,0.0,14.94,6536.1,0.0,0.26,0.19,0.1,0.0,0.01,0.0,0.01
2026-09-13 15:06:54,2.51,1.76,0.75,0.25,0.0,14.95,6535.7,0.0,0.26,0.19,0.1,0.0,0.0,0.0,0.0
2026-09-13 15:06:55,1.75,0.25,1.5,0.0,0.0,14.96,6534.7,0.0,0.26,0.19,0.1,0.0,0.0,0.0,0.01
2026-09-13 15:06:56,1.51,0.5,1.01,0.0,0.0,14.97,6534.0,0.0,0.26,0.19,0.1,0.0,0.0,0.0,0.01
2026-09-13 15:06:57,2.51,1.0,1.25,0.0,0.25,15.0,6531.8,0.0,0.24,0.19,0.09,0.25,0.0,0.0,0.02
2026-09-13 15:06:58,1.51,0.5,1.01,0.0,0.0,15.0,6532.0,0.0,0.24,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:06:59,2.02,1.01,1.01,0.51,0.0,14.99,6532.4,0.0,0.24,0.19,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:00,1.51,0.5,1.01,0.0,0.0,14.99,6532.8,0.0,0.24,0.19,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:01,11.34,8.82,2.52,1.51,0.0,14.84,6543.6,0.0,0.24,0.19,0.09,0.0,0.03,0.07,0.01
2026-09-13 15:07:02,1.51,0.5,1.01,0.0,0.0,14.84,6543.6,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:03,1.52,0.51,1.01,0.0,0.0,14.86,6542.7,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:04,1.51,0.5,1.01,0.0,0.0,14.86,6542.7,0.0,0.22,0.18,0.09,0.0,0.01,0.0,0.0
2026-09-13 15:07:05,2.01,0.75,1.01,1.01,0.25,14.85,6542.9,0.0,0.22,0.18,0.09,0.0,0.89,0.0,0.01
2026-09-13 15:07:06,1.26,0.5,0.76,0.0,0.0,14.86,6542.7,0.0,0.22,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:07,2.01,0.75,1.26,0.25,0.0,14.86,6542.5,0.0,0.21,0.18,0.09,0.25,0.01,0.0,0.01
2026-09-13 15:07:08,1.26,0.51,0.76,0.0,0.0,14.86,6542.2,0.0,0.21,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:09,1.77,1.01,0.76,0.0,0.0,14.87,6542.0,0.0,0.21,0.18,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:10,1.5,0.75,0.75,0.25,0.0,14.87,6542.0,0.0,0.21,0.18,0.09,0.0,0.01,0.0,0.0
2026-09-13 15:07:11,1.26,0.5,0.75,0.0,0.0,14.87,6542.0,0.0,0.21,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:12,0.76,0.25,0.5,0.0,0.0,14.87,6542.0,0.0,0.19,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:13,1.75,0.75,1.0,0.25,0.0,14.87,6542.0,0.0,0.19,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:14,1.51,1.01,0.5,0.25,0.0,14.76,6549.8,0.0,0.19,0.18,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:15,1.01,0.25,0.76,0.25,0.0,14.77,6549.7,0.0,0.19,0.18,0.09,0.0,0.39,0.0,0.01
2026-09-13 15:07:16,1.26,0.5,0.5,0.0,0.25,14.76,6549.8,0.0,0.19,0.18,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:17,1.75,0.75,1.0,0.0,0.0,14.76,6549.8,0.0,0.17,0.17,0.09,0.25,0.0,0.0,0.01
2026-09-13 15:07:18,1.26,0.5,0.75,0.0,0.0,14.77,6549.6,0.0,0.17,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:19,1.01,0.25,0.75,0.0,0.0,14.77,6549.6,0.0,0.17,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:20,1.76,1.01,0.75,0.25,0.0,14.77,6549.6,0.0,0.17,0.17,0.09,0.0,0.38,0.0,0.01
2026-09-13 15:07:21,1.01,0.25,0.76,0.0,0.0,14.77,6549.7,0.0,0.17,0.17,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:22,1.25,0.5,0.75,0.0,0.0,14.76,6549.8,0.0,0.16,0.17,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:07:23,1.25,0.5,0.5,0.0,0.25,14.76,6549.8,0.0,0.16,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:24,0.76,0.25,0.5,0.0,0.0,14.76,6549.8,0.0,0.16,0.17,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:07:25,1.26,0.5,0.75,0.0,0.0,14.76,6549.8,0.0,0.16,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:26,1.26,0.5,0.75,0.0,0.0,14.76,6549.8,0.0,0.16,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:27,10.58,8.82,1.76,0.5,0.0,14.6,6562.5,0.0,0.15,0.17,0.09,0.25,0.04,0.0,0.01
2026-09-13 15:07:28,1.26,0.76,0.5,0.0,0.0,14.63,6559.9,0.0,0.15,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:29,11.06,8.54,2.26,0.5,0.25,14.54,6566.9,0.0,0.15,0.17,0.09,0.0,0.03,0.0,0.01
2026-09-13 15:07:30,1.75,1.0,0.75,0.25,0.0,14.55,6566.1,0.0,0.15,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:31,1.01,0.25,0.76,0.0,0.0,14.55,6566.1,0.0,0.15,0.17,0.09,0.0,0.0,0.0,0.01
2026-09-13 15:07:32,7.56,6.3,1.26,0.5,0.0,14.8,6547.1,0.0,0.13,0.16,0.09,0.0,0.02,0.0,0.02
2026-09-13 15:07:33,5.79,4.53,1.26,0.76,0.0,14.66,6557.5,0.0,0.13,0.16,0.09,0.0,0.02,0.0,0.01
2026-09-13 15:07:34,1.5,0.75,0.75,0.25,0.0,14.67,6557.4,0.0,0.13,0.16,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:35,1.5,0.75,0.75,0.0,0.0,14.67,6557.4,0.0,0.13,0.16,0.09,0.0,0.0,0.0,0.0
2026-09-13 15:07:36,1.5,0.5,1.0,0.0,0.0,14.57,6564.4,0.0,0.13,0.16,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:37,2.01,0.75,1.25,0.25,0.0,14.63,6559.9,0.0,0.12,0.16,0.09,0.25,0.01,0.0,0.01
2026-09-13 15:07:38,1.01,0.5,0.5,0.25,0.0,14.57,6565.0,0.0,0.12,0.16,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:39,1.26,0.25,0.76,0.0,0.25,14.57,6565.0,0.0,0.12,0.16,0.09,0.0,0.01,0.0,0.01
2026-09-13 15:07:40,1.76,1.01,0.75,1.26,0.0,14.59,6563.2,0.0,0.12,0.16,0.09,0.0,0.89,0.0,0.01
2026-09-13 15:07:41,1.26,0.5,0.75,0.0,0.0,14.59,6563.2,0.0,0.12,0.16,0.09,0.0,0.0,0.0,0.01
